Marca,Modelo,Ano-modelo,Mes 1,Mes 2,Mes 3,Mes 4,Mes 5,Mes 6,Mes 7,Mes 8,Mes 9,Mes 10,Mes 11,Mes 12,Mes 13,Mes 14,Mes 15,Mes 16,Mes 17,Mes 18,Mes 19,Mes 20,Mes 21,Mes 22,Mes 23,Mes 24,Mes 25,Mes 26,Mes 27,Mes 28,Mes 29,Mes 30,Mes 31,Mes 32,Mes 33,Mes 34,Mes 35,Mes 36
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,2019,"R$ 57.858,00","R$ 57.481,00","R$ 57.113,00","R$ 56.690,00","R$ 56.655,00","R$ 56.298,00","R$ 57.105,00","R$ 57.065,00","R$ 57.754,00","R$ 57.591,00","R$ 57.125,00","R$ 55.658,00","R$ 55.210,00","R$ 54.878,00","R$ 55.210,00","R$ 55.412,00","R$ 55.356,00","R$ 55.189,00","R$ 55.025,00","R$ 55.005,00","R$ 54.823,00","R$ 55.214,00","R$ 56.019,00","R$ 56.652,00","R$ 55.985,00","R$ 57.941,00","R$ 59.212,00","R$ 59.030,00","R$ 62.521,00","R$ 64.980,00","R$ 65.946,00","R$ 68.363,00","R$ 69.812,00","R$ 71.256,00","R$ 71.207,00","R$ 72.134,00"
Honda,CITY Sedan DX 1.5 Flex 16V Mec.,2020,"R$ 57.115,00","R$ 56.749,00","R$ 57.887,00","R$ 57.936,00","R$ 57.559,00","R$ 56.912,00","R$ 56.745,00","R$ 56.698,00","R$ 56.924,00","R$ 57.045,00","R$ 58.242,00","R$ 58.895,00","R$ 58.784,00","R$ 60.838,00","R$ 61.255,00","R$ 61.744,00","R$ 64.831,00","R$ 67.245,00","R$ 68.454,00","R$ 72.900,00","R$ 72.780,00","R$ 73.460,00","R$ 73.388,00","R$ 74.500,00","R$ 75.120,00","R$ 76.839,00","R$ 77.452,00","R$ 78.482,00","R$ 79.785,00","R$ 77.016,00","R$ 79.323,00","R$ 78.274,00","R$ 76.989,00","R$ 78.566,00","R$ 79.331,00","R$ 78.007,00"
Honda,CITY Sedan EX 1.5 Flex 16V 4p Mec.,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Honda,CITY Sedan EX 1.5 Flex 16V 4p Mec.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Honda,CITY Sedan EX 1.5 Flex 16V 4p Mec.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Honda,CITY Sedan EX 1.5 Flex 16V 4p Mec.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Honda,CITY Sedan EX 1.5 Flex 16V 4p Mec.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Honda,CITY Sedan EX 1.5 Flex 16V 4p Mec.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015,"R$ 45.130,00","R$ 45.140,00","R$ 45.197,00","R$ 45.748,00","R$ 45.885,00","R$ 45.938,00","R$ 46.556,00","R$ 46.622,00","R$ 46.714,00","R$ 46.799,00","R$ 46.857,00","R$ 45.733,00","R$ 44.720,00","R$ 44.673,00","R$ 43.619,00","R$ 42.605,00","R$ 42.421,00","R$ 42.268,00","R$ 41.887,00","R$ 42.212,00","R$ 42.017,00","R$ 42.089,00","R$ 42.468,00","R$ 41.951,00","R$ 40.951,00","R$ 41.041,00","R$ 41.250,00","R$ 41.206,00","R$ 41.025,00","R$ 40.010,00","R$ 39.407,00","R$ 39.935,00","R$ 40.460,00","R$ 41.010,00","R$ 40.254,00","R$ 39.503,00"
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015,"R$ 42.010,00","R$ 42.005,00","R$ 41.819,00","R$ 42.351,00","R$ 42.874,00","R$ 42.727,00","R$ 43.336,00","R$ 43.291,00","R$ 43.415,00","R$ 43.410,00","R$ 43.244,00","R$ 42.912,00","R$ 42.835,00","R$ 41.818,00","R$ 41.101,00","R$ 41.382,00","R$ 41.843,00","R$ 42.839,00","R$ 42.784,00","R$ 42.207,00","R$ 41.629,00","R$ 40.851,00","R$ 40.577,00","R$ 40.805,00","R$ 40.314,00","R$ 39.836,00","R$ 39.639,00","R$ 38.692,00","R$ 38.475,00","R$ 38.982,00","R$ 37.895,00","R$ 37.188,00","R$ 37.679,00","R$ 38.181,00","R$ 37.743,00","R$ 37.491,00"
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015,"R$ 44.815,00","R$ 44.965,00","R$ 45.012,00","R$ 45.509,00","R$ 46.044,00","R$ 46.322,00","R$ 46.966,00","R$ 47.330,00","R$ 47.455,00","R$ 47.480,00","R$ 46.599,00","R$ 46.605,00","R$ 46.671,00","R$ 45.616,00","R$ 45.306,00","R$ 44.387,00","R$ 44.287,00","R$ 43.919,00","R$ 43.133,00","R$ 42.659,00","R$ 42.344,00","R$ 42.838,00","R$ 42.725,00","R$ 42.158,00","R$ 41.278,00","R$ 41.198,00","R$ 40.625,00","R$ 40.215,00","R$ 39.912,00","R$ 40.455,00","R$ 39.310,00","R$ 39.823,00","R$ 39.874,00","R$ 39.826,00","R$ 40.072,00","R$ 40.595,00"
Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016,"R$ 52.901,00","R$ 52.810,00","R$ 52.661,00","R$ 52.483,00","R$ 53.665,00","R$ 53.421,00","R$ 53.420,00","R$ 54.128,00","R$ 52.602,00","R$ 52.745,00","R$ 52.053,00","R$ 51.285,00","R$ 51.946,00","R$ 52.554,00","R$ 51.824,00","R$ 52.518,00","R$ 53.221,00","R$ 53.951,00","R$ 53.165,00","R$ 53.266,00","R$ 53.260,00","R$ 53.032,00","R$ 53.031,00","R$ 53.744,00","R$ 52.846,00","R$ 52.731,00","R$ 52.684,00","R$ 52.661,00","R$ 53.363,00","R$ 54.098,00","R$ 54.823,00","R$ 53.265,00","R$ 52.847,00","R$ 53.560,00","R$ 52.586,00","R$ 52.554,00"
Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017,"R$ 54.943,00","R$ 55.592,00","R$ 54.819,00","R$ 55.050,00","R$ 55.281,00","R$ 56.008,00","R$ 55.379,00","R$ 55.375,00","R$ 55.411,00","R$ 55.385,00","R$ 55.369,00","R$ 56.092,00","R$ 55.489,00","R$ 55.480,00","R$ 55.321,00","R$ 56.050,00","R$ 56.501,00","R$ 57.242,00","R$ 58.011,00","R$ 56.343,00","R$ 55.216,00","R$ 55.824,00","R$ 54.752,00","R$ 54.932,00","R$ 54.056,00","R$ 53.444,00","R$ 53.045,00","R$ 52.850,00","R$ 52.766,00","R$ 52.003,00","R$ 51.491,00","R$ 50.996,00","R$ 50.635,00","R$ 50.247,00","R$ 49.788,00","R$ 49.355,00"
Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018,"R$ 57.396,00","R$ 57.284,00","R$ 57.068,00","R$ 57.855,00","R$ 58.301,00","R$ 59.097,00","R$ 59.907,00","R$ 58.845,00","R$ 58.478,00","R$ 58.215,00","R$ 58.203,00","R$ 57.415,00","R$ 56.225,00","R$ 56.050,00","R$ 55.459,00","R$ 55.290,00","R$ 55.032,00","R$ 54.970,00","R$ 54.444,00","R$ 54.086,00","R$ 53.655,00","R$ 53.714,00","R$ 53.378,00","R$ 52.919,00","R$ 52.105,00","R$ 51.599,00","R$ 50.985,00","R$ 50.621,00","R$ 50.333,00","R$ 50.152,00","R$ 50.120,00","R$ 49.612,00","R$ 49.114,00","R$ 49.476,00","R$ 49.718,00","R$ 50.425,00"
Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019,"R$ 58.136,00","R$ 57.758,00","R$ 57.388,00","R$ 57.020,00","R$ 57.100,00","R$ 57.230,00","R$ 58.084,00","R$ 59.335,00","R$ 60.513,00","R$ 58.475,00","R$ 58.496,00","R$ 57.782,00","R$ 56.913,00","R$ 56.277,00","R$ 55.756,00","R$ 54.534,00","R$ 53.793,00","R$ 53.447,00","R$ 53.331,00","R$ 52.767,00","R$ 53.230,00","R$ 53.869,00","R$ 53.920,00","R$ 55.429,00","R$ 55.854,00","R$ 56.275,00","R$ 57.201,00","R$ 59.173,00","R$ 59.454,00","R$ 62.521,00","R$ 63.257,00","R$ 64.681,00","R$ 65.495,00","R$ 66.361,00","R$ 67.880,00","R$ 69.011,00"
Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020,"R$ 61.122,00","R$ 60.700,00","R$ 61.605,00","R$ 62.129,00","R$ 61.694,00","R$ 61.262,00","R$ 61.689,00","R$ 61.257,00","R$ 60.834,00","R$ 61.043,00","R$ 62.000,00","R$ 62.021,00","R$ 62.000,00","R$ 63.466,00","R$ 64.807,00","R$ 66.525,00","R$ 66.565,00","R$ 68.830,00","R$ 67.936,00","R$ 70.251,00","R$ 71.765,00","R$ 73.344,00","R$ 74.788,00","R$ 75.553,00","R$ 74.685,00","R$ 75.483,00","R$ 76.061,00","R$ 77.993,00","R$ 77.744,00","R$ 76.349,00","R$ 76.554,00","R$ 76.036,00","R$ 76.171,00","R$ 75.481,00","R$ 75.364,00","R$ 74.071,00"
Volkswagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2015,"R$ 51.633,00","R$ 51.563,00","R$ 50.894,00","R$ 50.763,00","R$ 50.521,00","R$ 51.119,00","R$ 51.849,00","R$ 52.078,00","R$ 52.198,00","R$ 52.300,00","R$ 52.295,00","R$ 52.288,00","R$ 52.120,00","R$ 51.884,00","R$ 52.161,00","R$ 52.005,00","R$ 52.332,00","R$ 52.207,00","R$ 52.393,00","R$ 51.964,00","R$ 51.799,00","R$ 51.773,00","R$ 51.083,00","R$ 50.724,00","R$ 49.759,00","R$ 49.295,00","R$ 49.125,00","R$ 49.668,00","R$ 49.581,00","R$ 49.541,00","R$ 50.102,00","R$ 50.363,00","R$ 50.647,00","R$ 49.356,00","R$ 49.927,00","R$ 49.412,00"
Volkswagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,CROSSFOX I MOTION 1.6 Mi T. Flex 8V 5p,2015,"R$ 54.029,00","R$ 54.040,00","R$ 53.421,00","R$ 54.019,00","R$ 54.627,00","R$ 55.294,00","R$ 56.058,00","R$ 56.395,00","R$ 56.502,00","R$ 56.705,00","R$ 55.631,00","R$ 56.268,00","R$ 56.268,00","R$ 54.974,00","R$ 56.213,00","R$ 52.675,00","R$ 52.799,00","R$ 54.060,00","R$ 54.120,00","R$ 53.260,00","R$ 52.535,00","R$ 51.985,00","R$ 51.843,00","R$ 51.664,00","R$ 50.451,00","R$ 49.545,00","R$ 49.429,00","R$ 50.092,00","R$ 50.355,00","R$ 50.092,00","R$ 50.925,00","R$ 50.451,00","R$ 50.745,00","R$ 50.413,00","R$ 50.450,00","R$ 49.642,00"
Volkswagen,CROSSFOX I MOTION 1.6 Mi T. Flex 8V 5p,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015,"R$ 61.585,00","R$ 60.833,00","R$ 61.567,00","R$ 62.248,00","R$ 62.074,00","R$ 62.223,00","R$ 62.085,00","R$ 62.084,00","R$ 61.970,00","R$ 61.732,00","R$ 60.631,00","R$ 59.247,00","R$ 57.825,00","R$ 56.443,00","R$ 55.574,00","R$ 55.528,00","R$ 54.754,00","R$ 54.522,00","R$ 52.969,00","R$ 53.326,00","R$ 52.895,00","R$ 51.911,00","R$ 51.653,00","R$ 51.026,00","R$ 49.821,00","R$ 49.851,00","R$ 49.395,00","R$ 48.435,00","R$ 48.240,00","R$ 47.531,00","R$ 47.396,00","R$ 46.254,00","R$ 45.406,00","R$ 46.034,00","R$ 46.007,00","R$ 45.170,00"
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS GLX 1.6 Flex 16V 5p Aut.,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS GLX 1.6 Flex 16V 5p Aut.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015,"R$ 56.010,00","R$ 55.158,00","R$ 54.908,00","R$ 54.739,00","R$ 54.490,00","R$ 54.263,00","R$ 55.045,00","R$ 55.485,00","R$ 55.502,00","R$ 54.488,00","R$ 54.037,00","R$ 52.820,00","R$ 53.640,00","R$ 52.456,00","R$ 51.198,00","R$ 50.006,00","R$ 49.708,00","R$ 50.886,00","R$ 49.173,00","R$ 48.752,00","R$ 48.399,00","R$ 49.020,00","R$ 48.384,00","R$ 47.789,00","R$ 47.693,00","R$ 46.634,00","R$ 47.140,00","R$ 47.427,00","R$ 46.874,00","R$ 46.879,00","R$ 46.159,00","R$ 45.762,00","R$ 46.362,00","R$ 46.266,00","R$ 44.514,00","R$ 43.800,00"
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Citroën,AIRCROSS GL 1.6 Flex 16V 5p Mec.,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2015,"R$ 61.265,00","R$ 61.715,00","R$ 62.409,00","R$ 63.149,00","R$ 63.110,00","R$ 62.100,00","R$ 62.020,00","R$ 62.145,00","R$ 62.171,00","R$ 62.288,00","R$ 61.140,00","R$ 59.728,00","R$ 58.396,00","R$ 57.256,00","R$ 56.760,00","R$ 56.288,00","R$ 56.251,00","R$ 54.918,00","R$ 55.814,00","R$ 55.295,00","R$ 54.524,00","R$ 53.545,00","R$ 52.819,00","R$ 52.039,00","R$ 52.623,00","R$ 51.853,00","R$ 52.063,00","R$ 51.486,00","R$ 51.448,00","R$ 50.513,00","R$ 51.120,00","R$ 50.854,00","R$ 50.613,00","R$ 51.318,00","R$ 50.372,00","R$ 49.420,00"
Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2016,"R$ 69.586,00","R$ 68.031,00","R$ 66.526,00","R$ 67.162,00","R$ 67.169,00","R$ 66.845,00","R$ 66.525,00","R$ 66.510,00","R$ 65.643,00","R$ 65.639,00","R$ 64.739,00","R$ 63.777,00","R$ 62.786,00","R$ 61.737,00","R$ 61.333,00","R$ 60.461,00","R$ 59.899,00","R$ 61.640,00","R$ 61.889,00","R$ 60.295,00","R$ 59.208,00","R$ 59.684,00","R$ 59.148,00","R$ 59.004,00","R$ 59.808,00","R$ 60.614,00","R$ 61.071,00","R$ 60.307,00","R$ 61.144,00","R$ 61.951,00","R$ 62.608,00","R$ 60.812,00","R$ 59.595,00","R$ 59.028,00","R$ 58.754,00","R$ 59.102,00"
