Indice,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Range,Y,Marca,Modelo,Ano-modelo
1041,38121.0,38130.0,38606.0,39099.0,39551.0,39364.0,39135.0,39122.0,39110.0,38954.0,37715.0,37905.0,Mês 1 - Mês 12,38617.606060606064,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1042,38130.0,38606.0,39099.0,39551.0,39364.0,39135.0,39122.0,39110.0,38954.0,37715.0,37905.0,38617.606060606064,Mês 2 - Mês 13,38448.59595959596,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1043,38606.0,39099.0,39551.0,39364.0,39135.0,39122.0,39110.0,38954.0,37715.0,37905.0,38617.606060606064,38448.59595959596,Mês 3 - Mês 14,38202.58524640343,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1044,39099.0,39551.0,39364.0,39135.0,39122.0,39110.0,38954.0,37715.0,37905.0,38617.606060606064,38448.59595959596,38202.58524640343,Mês 4 - Mês 15,37961.05902458933,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1045,39551.0,39364.0,39135.0,39122.0,39110.0,38954.0,37715.0,37905.0,38617.606060606064,38448.59595959596,38202.58524640343,37961.05902458933,Mês 5 - Mês 16,37761.93685400067,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1046,39364.0,39135.0,39122.0,39110.0,38954.0,37715.0,37905.0,38617.606060606064,38448.59595959596,38202.58524640343,37961.05902458933,37761.93685400067,Mês 6 - Mês 17,37644.04400421932,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1047,39135.0,39122.0,39110.0,38954.0,37715.0,37905.0,38617.606060606064,38448.59595959596,38202.58524640343,37961.05902458933,37761.93685400067,37644.04400421932,Mês 7 - Mês 18,37528.50792326838,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1048,39122.0,39110.0,38954.0,37715.0,37905.0,38617.606060606064,38448.59595959596,38202.58524640343,37961.05902458933,37761.93685400067,37644.04400421932,37528.50792326838,Mês 8 - Mês 19,37404.063875748085,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1049,39110.0,38954.0,37715.0,37905.0,38617.606060606064,38448.59595959596,38202.58524640343,37961.05902458933,37761.93685400067,37644.04400421932,37528.50792326838,37404.063875748085,Mês 9 - Mês 20,37308.40327042095,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1050,38954.0,37715.0,37905.0,38617.606060606064,38448.59595959596,38202.58524640343,37961.05902458933,37761.93685400067,37644.04400421932,37528.50792326838,37404.063875748085,37308.40327042095,Mês 10 - Mês 21,37256.39834775378,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1051,37715.0,37905.0,38617.606060606064,38448.59595959596,38202.58524640343,37961.05902458933,37761.93685400067,37644.04400421932,37528.50792326838,37404.063875748085,37308.40327042095,37256.39834775378,Mês 11 - Mês 22,37235.858302208726,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1052,37905.0,38617.606060606064,38448.59595959596,38202.58524640343,37961.05902458933,37761.93685400067,37644.04400421932,37528.50792326838,37404.063875748085,37308.40327042095,37256.39834775378,37235.858302208726,Mês 12 - Mês 23,37022.81710446288,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0
1065,39025.0,38948.0,38895.0,38920.0,38054.0,38923.0,39620.0,40178.0,40175.0,39459.0,39220.0,39471.0,Mês 1 - Mês 12,39800.80303030303,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1066,38948.0,38895.0,38920.0,38054.0,38923.0,39620.0,40178.0,40175.0,39459.0,39220.0,39471.0,39800.80303030303,Mês 2 - Mês 13,39941.76767676768,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1067,38895.0,38920.0,38054.0,38923.0,39620.0,40178.0,40175.0,39459.0,39220.0,39471.0,39800.80303030303,39941.76767676768,Mês 3 - Mês 14,40078.12343128252,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1068,38920.0,38054.0,38923.0,39620.0,40178.0,40175.0,39459.0,39220.0,39471.0,39800.80303030303,39941.76767676768,40078.12343128252,Mês 4 - Mês 15,40203.517421691664,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1069,38054.0,38923.0,39620.0,40178.0,40175.0,39459.0,39220.0,39471.0,39800.80303030303,39941.76767676768,40078.12343128252,40203.517421691664,Mês 5 - Mês 16,40322.23410142131,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1070,38923.0,39620.0,40178.0,40175.0,39459.0,39220.0,39471.0,39800.80303030303,39941.76767676768,40078.12343128252,40203.517421691664,40322.23410142131,Mês 6 - Mês 17,40238.48433704455,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1071,39620.0,40178.0,40175.0,39459.0,39220.0,39471.0,39800.80303030303,39941.76767676768,40078.12343128252,40203.517421691664,40322.23410142131,40238.48433704455,Mês 7 - Mês 18,40208.04976781094,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1072,40178.0,40175.0,39459.0,39220.0,39471.0,39800.80303030303,39941.76767676768,40078.12343128252,40203.517421691664,40322.23410142131,40238.48433704455,40208.04976781094,Mês 8 - Mês 19,40255.52408442168,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1073,40175.0,39459.0,39220.0,39471.0,39800.80303030303,39941.76767676768,40078.12343128252,40203.517421691664,40322.23410142131,40238.48433704455,40208.04976781094,40255.52408442168,Mês 9 - Mês 20,40410.457274699125,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1074,39459.0,39220.0,39471.0,39800.80303030303,39941.76767676768,40078.12343128252,40203.517421691664,40322.23410142131,40238.48433704455,40208.04976781094,40255.52408442168,40410.457274699125,Mês 10 - Mês 21,40612.87467608021,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1075,39220.0,39471.0,39800.80303030303,39941.76767676768,40078.12343128252,40203.517421691664,40322.23410142131,40238.48433704455,40208.04976781094,40255.52408442168,40410.457274699125,40612.87467608021,Mês 11 - Mês 22,40720.183153314094,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1076,39471.0,39800.80303030303,39941.76767676768,40078.12343128252,40203.517421691664,40322.23410142131,40238.48433704455,40208.04976781094,40255.52408442168,40410.457274699125,40612.87467608021,40720.183153314094,Mês 12 - Mês 23,40760.11530434958,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2016.0
1089,44355.0,44351.0,44190.0,43792.0,43397.0,43455.0,43422.0,43295.0,43885.0,43589.0,43588.0,43659.0,Mês 1 - Mês 12,43325.34848484849,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1090,44351.0,44190.0,43792.0,43397.0,43455.0,43422.0,43295.0,43885.0,43589.0,43588.0,43659.0,43325.34848484849,Mês 2 - Mês 13,43313.13131313132,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1091,44190.0,43792.0,43397.0,43455.0,43422.0,43295.0,43885.0,43589.0,43588.0,43659.0,43325.34848484849,43313.13131313132,Mês 3 - Mês 14,43342.79560759107,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1092,43792.0,43397.0,43455.0,43422.0,43295.0,43885.0,43589.0,43588.0,43659.0,43325.34848484849,43313.13131313132,43342.79560759107,Mês 4 - Mês 15,43395.37233445567,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1093,43397.0,43455.0,43422.0,43295.0,43885.0,43589.0,43588.0,43659.0,43325.34848484849,43313.13131313132,43342.79560759107,43395.37233445567,Mês 5 - Mês 16,43419.559685081615,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1094,43455.0,43422.0,43295.0,43885.0,43589.0,43588.0,43659.0,43325.34848484849,43313.13131313132,43342.79560759107,43395.37233445567,43419.559685081615,Mês 6 - Mês 17,43386.050137380334,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1095,43422.0,43295.0,43885.0,43589.0,43588.0,43659.0,43325.34848484849,43313.13131313132,43342.79560759107,43395.37233445567,43419.559685081615,43386.050137380334,Mês 7 - Mês 18,43352.64833051735,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1096,43295.0,43885.0,43589.0,43588.0,43659.0,43325.34848484849,43313.13131313132,43342.79560759107,43395.37233445567,43419.559685081615,43386.050137380334,43352.64833051735,Mês 8 - Mês 19,43304.2466726979,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1097,43885.0,43589.0,43588.0,43659.0,43325.34848484849,43313.13131313132,43342.79560759107,43395.37233445567,43419.559685081615,43386.050137380334,43352.64833051735,43304.2466726979,Mês 9 - Mês 20,43215.92408361208,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1098,43589.0,43588.0,43659.0,43325.34848484849,43313.13131313132,43342.79560759107,43395.37233445567,43419.559685081615,43386.050137380334,43352.64833051735,43304.2466726979,43215.92408361208,Mês 10 - Mês 21,43222.89184334473,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1099,43588.0,43659.0,43325.34848484849,43313.13131313132,43342.79560759107,43395.37233445567,43419.559685081615,43386.050137380334,43352.64833051735,43304.2466726979,43215.92408361208,43222.89184334473,Mês 11 - Mês 22,43199.80685252104,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1100,43659.0,43325.34848484849,43313.13131313132,43342.79560759107,43395.37233445567,43419.559685081615,43386.050137380334,43352.64833051735,43304.2466726979,43215.92408361208,43222.89184334473,43199.80685252104,Mês 12 - Mês 23,43185.45602339197,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2017.0
1113,45447.0,45440.0,45321.0,45923.0,45565.0,46196.0,45010.0,45144.0,44855.0,45458.0,46075.0,45887.0,Mês 1 - Mês 12,45611.409090909096,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1114,45440.0,45321.0,45923.0,45565.0,46196.0,45010.0,45144.0,44855.0,45458.0,46075.0,45887.0,45611.409090909096,Mês 2 - Mês 13,45622.71212121211,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1115,45321.0,45923.0,45565.0,46196.0,45010.0,45144.0,44855.0,45458.0,46075.0,45887.0,45611.409090909096,45622.71212121211,Mês 3 - Mês 14,45628.82483930211,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1116,45923.0,45565.0,46196.0,45010.0,45144.0,44855.0,45458.0,46075.0,45887.0,45611.409090909096,45622.71212121211,45628.82483930211,Mês 4 - Mês 15,45603.42760942761,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1117,45565.0,46196.0,45010.0,45144.0,44855.0,45458.0,46075.0,45887.0,45611.409090909096,45622.71212121211,45628.82483930211,45603.42760942761,Mês 5 - Mês 16,45683.26956780848,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1118,46196.0,45010.0,45144.0,44855.0,45458.0,46075.0,45887.0,45611.409090909096,45622.71212121211,45628.82483930211,45603.42760942761,45683.26956780848,Mês 6 - Mês 17,45728.31213613019,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1119,45010.0,45144.0,44855.0,45458.0,46075.0,45887.0,45611.409090909096,45622.71212121211,45628.82483930211,45603.42760942761,45683.26956780848,45728.31213613019,Mês 7 - Mês 18,45916.84148929514,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1120,45144.0,44855.0,45458.0,46075.0,45887.0,45611.409090909096,45622.71212121211,45628.82483930211,45603.42760942761,45683.26956780848,45728.31213613019,45916.84148929514,Mês 8 - Mês 19,45937.896741872784,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1121,44855.0,45458.0,46075.0,45887.0,45611.409090909096,45622.71212121211,45628.82483930211,45603.42760942761,45683.26956780848,45728.31213613019,45916.84148929514,45937.896741872784,Mês 9 - Mês 20,45953.17458670531,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1122,45458.0,46075.0,45887.0,45611.409090909096,45622.71212121211,45628.82483930211,45603.42760942761,45683.26956780848,45728.31213613019,45916.84148929514,45937.896741872784,45953.17458670531,Mês 10 - Mês 21,45876.15580063931,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1123,46075.0,45887.0,45611.409090909096,45622.71212121211,45628.82483930211,45603.42760942761,45683.26956780848,45728.31213613019,45916.84148929514,45937.896741872784,45953.17458670531,45876.15580063931,Mês 11 - Mês 22,45851.45615012532,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1124,45887.0,45611.409090909096,45622.71212121211,45628.82483930211,45603.42760942761,45683.26956780848,45728.31213613019,45916.84148929514,45937.896741872784,45953.17458670531,45876.15580063931,45851.45615012532,Mês 12 - Mês 23,45930.39498880488,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2018.0
1137,47155.0,47115.0,46636.0,46700.0,47438.0,47280.0,47370.0,47207.0,47036.0,46792.0,46381.0,45851.0,Mês 1 - Mês 12,46486.57575757576,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1138,47115.0,46636.0,46700.0,47438.0,47280.0,47370.0,47207.0,47036.0,46792.0,46381.0,45851.0,46486.57575757576,Mês 2 - Mês 13,46395.54040404041,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1139,46636.0,46700.0,47438.0,47280.0,47370.0,47207.0,47036.0,46792.0,46381.0,45851.0,46486.57575757576,46395.54040404041,Mês 3 - Mês 14,46296.05800428528,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1140,46700.0,47438.0,47280.0,47370.0,47207.0,47036.0,46792.0,46381.0,45851.0,46486.57575757576,46395.54040404041,46296.05800428528,Mês 4 - Mês 15,46094.51145291297,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1141,47438.0,47280.0,47370.0,47207.0,47036.0,46792.0,46381.0,45851.0,46486.57575757576,46395.54040404041,46296.05800428528,46094.51145291297,Mês 5 - Mês 16,45854.810384221775,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1142,47280.0,47370.0,47207.0,47036.0,46792.0,46381.0,45851.0,46486.57575757576,46395.54040404041,46296.05800428528,46094.51145291297,45854.810384221775,Mês 6 - Mês 17,45719.27662053141,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1143,47370.0,47207.0,47036.0,46792.0,46381.0,45851.0,46486.57575757576,46395.54040404041,46296.05800428528,46094.51145291297,45854.810384221775,45719.27662053141,Mês 7 - Mês 18,45577.01294844932,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1144,47207.0,47036.0,46792.0,46381.0,45851.0,46486.57575757576,46395.54040404041,46296.05800428528,46094.51145291297,45854.810384221775,45719.27662053141,45577.01294844932,Mês 8 - Mês 19,45477.36093322481,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1145,47036.0,46792.0,46381.0,45851.0,46486.57575757576,46395.54040404041,46296.05800428528,46094.51145291297,45854.810384221775,45719.27662053141,45577.01294844932,45477.36093322481,Mês 9 - Mês 20,45391.41523345049,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1146,46792.0,46381.0,45851.0,46486.57575757576,46395.54040404041,46296.05800428528,46094.51145291297,45854.810384221775,45719.27662053141,45577.01294844932,45477.36093322481,45391.41523345049,Mês 10 - Mês 21,45319.16819739269,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1147,46381.0,45851.0,46486.57575757576,46395.54040404041,46296.05800428528,46094.51145291297,45854.810384221775,45719.27662053141,45577.01294844932,45477.36093322481,45391.41523345049,45319.16819739269,Mês 11 - Mês 22,45245.8350932497,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1148,45851.0,46486.57575757576,46395.54040404041,46296.05800428528,46094.51145291297,45854.810384221775,45719.27662053141,45577.01294844932,45477.36093322481,45391.41523345049,45319.16819739269,45245.8350932497,Mês 12 - Mês 23,45127.82270299574,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019.0
1161,45236.0,45319.0,45392.0,44845.0,45422.0,45281.0,45950.0,46005.0,46108.0,46199.0,45326.0,45815.0,Mês 1 - Mês 12,46047.87878787879,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1162,45319.0,45392.0,44845.0,45422.0,45281.0,45950.0,46005.0,46108.0,46199.0,45326.0,45815.0,46047.87878787879,Mês 2 - Mês 13,46133.68686868688,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1163,45392.0,44845.0,45422.0,45281.0,45950.0,46005.0,46108.0,46199.0,45326.0,45815.0,46047.87878787879,46133.68686868688,Mês 3 - Mês 14,46228.8001224365,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1164,44845.0,45422.0,45281.0,45950.0,46005.0,46108.0,46199.0,45326.0,45815.0,46047.87878787879,46133.68686868688,46228.8001224365,Mês 4 - Mês 15,46334.07142128355,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1165,45422.0,45281.0,45950.0,46005.0,46108.0,46199.0,45326.0,45815.0,46047.87878787879,46133.68686868688,46228.8001224365,46334.07142128355,Mês 5 - Mês 16,46320.36648084767,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1166,45281.0,45950.0,46005.0,46108.0,46199.0,45326.0,45815.0,46047.87878787879,46133.68686868688,46228.8001224365,46334.07142128355,46320.36648084767,Mês 6 - Mês 17,46356.80210172329,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1167,45950.0,46005.0,46108.0,46199.0,45326.0,45815.0,46047.87878787879,46133.68686868688,46228.8001224365,46334.07142128355,46320.36648084767,46356.80210172329,Mês 7 - Mês 18,46334.63899860984,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1168,46005.0,46108.0,46199.0,45326.0,45815.0,46047.87878787879,46133.68686868688,46228.8001224365,46334.07142128355,46320.36648084767,46356.80210172329,46334.63899860984,Mês 8 - Mês 19,46398.09718983479,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1169,46108.0,46199.0,45326.0,45815.0,46047.87878787879,46133.68686868688,46228.8001224365,46334.07142128355,46320.36648084767,46356.80210172329,46334.63899860984,46398.09718983479,Mês 9 - Mês 20,46476.891187288806,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1170,46199.0,45326.0,45815.0,46047.87878787879,46133.68686868688,46228.8001224365,46334.07142128355,46320.36648084767,46356.80210172329,46334.63899860984,46398.09718983479,46476.891187288806,Mês 10 - Mês 21,46585.930281325935,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1171,45326.0,45815.0,46047.87878787879,46133.68686868688,46228.8001224365,46334.07142128355,46320.36648084767,46356.80210172329,46334.63899860984,46398.09718983479,46476.891187288806,46585.930281325935,Mês 11 - Mês 22,46733.85098910472,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1172,45815.0,46047.87878787879,46133.68686868688,46228.8001224365,46334.07142128355,46320.36648084767,46356.80210172329,46334.63899860984,46398.09718983479,46476.891187288806,46585.930281325935,46733.85098910472,Mês 12 - Mês 23,46728.30904123436,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1185,49238.0,49323.0,49403.0,49496.0,49584.0,49473.0,49380.0,49234.0,47711.0,48327.0,47365.0,47945.0,Mês 1 - Mês 12,47749.5,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1186,49323.0,49403.0,49496.0,49584.0,49473.0,49380.0,49234.0,47711.0,48327.0,47365.0,47945.0,47749.5,Mês 2 - Mês 13,47452.28787878788,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1187,49403.0,49496.0,49584.0,49473.0,49380.0,49234.0,47711.0,48327.0,47365.0,47945.0,47749.5,47452.28787878788,Mês 3 - Mês 14,47141.69444444444,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1188,49496.0,49584.0,49473.0,49380.0,49234.0,47711.0,48327.0,47365.0,47945.0,47749.5,47452.28787878788,47141.69444444444,Mês 4 - Mês 15,46829.57193143557,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1189,49584.0,49473.0,49380.0,49234.0,47711.0,48327.0,47365.0,47945.0,47749.5,47452.28787878788,47141.69444444444,46829.57193143557,Mês 5 - Mês 16,46535.92246964597,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1190,49473.0,49380.0,49234.0,47711.0,48327.0,47365.0,47945.0,47749.5,47452.28787878788,47141.69444444444,46829.57193143557,46535.92246964597,Mês 6 - Mês 17,46284.257796436985,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1191,49380.0,49234.0,47711.0,48327.0,47365.0,47945.0,47749.5,47452.28787878788,47141.69444444444,46829.57193143557,46535.92246964597,46284.257796436985,Mês 7 - Mês 18,46063.708422932,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1192,49234.0,47711.0,48327.0,47365.0,47945.0,47749.5,47452.28787878788,47141.69444444444,46829.57193143557,46535.92246964597,46284.257796436985,46063.708422932,Mês 8 - Mês 19,45894.858146299455,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1193,47711.0,48327.0,47365.0,47945.0,47749.5,47452.28787878788,47141.69444444444,46829.57193143557,46535.92246964597,46284.257796436985,46063.708422932,45894.858146299455,Mês 9 - Mês 20,45789.495273383385,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1194,48327.0,47365.0,47945.0,47749.5,47452.28787878788,47141.69444444444,46829.57193143557,46535.92246964597,46284.257796436985,46063.708422932,45894.858146299455,45789.495273383385,Mês 10 - Mês 21,45477.73001193622,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1195,47365.0,47945.0,47749.5,47452.28787878788,47141.69444444444,46829.57193143557,46535.92246964597,46284.257796436985,46063.708422932,45894.858146299455,45789.495273383385,45477.73001193622,Mês 11 - Mês 22,45280.050787277134,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1196,47945.0,47749.5,47452.28787878788,47141.69444444444,46829.57193143557,46535.92246964597,46284.257796436985,46063.708422932,45894.858146299455,45789.495273383385,45477.73001193622,45280.050787277134,Mês 12 - Mês 23,44941.930153855785,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1209,52594.0,53194.0,53141.0,53315.0,53489.0,53115.0,52495.0,52440.0,52413.0,52284.0,52055.0,51894.0,Mês 1 - Mês 12,51969.98484848485,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1210,53194.0,53141.0,53315.0,53489.0,53115.0,52495.0,52440.0,52413.0,52284.0,52055.0,51894.0,51969.98484848485,Mês 2 - Mês 13,51702.84343434344,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
