,Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
392,46608.0,50894.08810325476,4286.088103254762,Mês 16,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
393,46544.0,51228.203253069405,4684.203253069405,Mês 17,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
394,46125.0,51462.35278146221,5337.352781462214,Mês 18,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
395,44326.0,51734.52776236156,7408.527762361562,Mês 19,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
396,44934.0,52077.09351955486,7143.093519554859,Mês 20,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
397,44313.0,52393.24811570522,8080.248115705224,Mês 21,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
398,44100.0,52673.58635665323,8573.586356653228,Mês 22,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
399,43568.0,52902.70788477912,9334.70788477912,Mês 23,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
400,42920.0,53125.20690606878,10205.20690606878,Mês 24,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
413,30791.0,30936.28787878788,145.2878787878799,Mês 13,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
414,30735.0,30811.292929292933,76.29292929293297,Mês 14,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
415,30350.0,30641.74112335476,291.74112335476093,Mês 15,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
416,29672.0,30491.976915620857,819.9769156208567,Mês 16,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
417,29909.0,30394.106102732258,485.1061027322576,Mês 17,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
418,30157.0,30315.188492413163,158.18849241316275,Mês 18,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
419,28980.0,30183.717764893827,1203.7177648938268,Mês 19,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
420,28810.0,30068.399742182595,1258.3997421825952,Mês 20,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
421,28424.0,29969.45823773911,1545.4582377391089,Mês 21,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
422,28516.0,29905.24533444253,1389.2453344425303,Mês 22,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
423,28123.0,29891.1830586347,1768.183058634699,Mês 23,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
424,27779.0,29818.558569628392,2039.5585696283924,Mês 24,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
437,27930.0,27690.9393939394,-239.0606060606042,Mês 13,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
438,28296.0,27639.767676767675,-656.2323232323251,Mês 14,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
439,27952.0,27552.9354147536,-399.064585246404,Mês 15,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
440,27322.0,27493.41204979084,171.41204979083705,Mês 16,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
441,27964.0,27457.58080189715,-506.4191981028489,Mês 17,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
442,27342.0,27494.24162062416,152.2416206241578,Mês 18,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
443,26275.0,27499.384190961813,1224.3841909618131,Mês 19,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
444,26315.0,27483.51784744427,1168.5178474442691,Mês 20,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
445,26556.0,27469.13313831654,913.1331383165416,Mês 21,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
446,26229.0,27470.39968459574,1241.3996845957408,Mês 22,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
447,26486.0,27427.839936983924,941.8399369839244,Mês 23,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
448,26245.0,27382.9845302623,1137.9845302622998,Mês 24,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
461,29748.0,29661.272727272728,-86.72727272727207,Mês 13,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
462,29412.0,29625.333333333336,213.33333333333576,Mês 14,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
463,29316.0,29573.90174471993,257.9017447199258,Mês 15,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
464,28832.0,29541.4778083869,709.4778083868987,Mês 16,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
465,28840.0,29507.992783667716,667.9927836677125,Mês 17,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
466,29240.0,29480.612244266977,240.61224426697663,Mês 18,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
467,29180.0,29595.468822778057,415.4688227780571,Mês 19,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
468,29283.0,29538.14370423524,255.14370423524088,Mês 20,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
469,28747.0,29478.26466029432,731.2646602943169,Mês 21,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
470,28669.0,29470.813342423,801.8133424229964,Mês 22,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
471,28312.0,29465.184403732696,1153.1844037326955,Mês 23,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
472,27779.0,29486.14218203549,1707.1421820354915,Mês 24,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
485,44720.0,46957.4696969697,2237.469696969704,Mês 13,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
486,44673.0,47077.58080808081,2404.580808080813,Mês 14,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
487,43619.0,47156.78336394246,3537.783363942457,Mês 15,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
488,42605.0,47186.40582593613,4581.405825936134,Mês 16,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
489,42421.0,47253.700167809104,4832.700167809104,Mês 17,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
490,42268.0,47307.10448003658,5039.104480036578,Mês 18,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
491,41887.0,47327.339009924304,5440.339009924304,Mês 19,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
492,42212.0,47423.177270379005,5211.177270379005,Mês 20,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
493,42017.0,47529.90075356447,5512.900753564471,Mês 21,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
494,42089.0,47655.29673400665,5566.296734006653,Mês 22,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
495,42468.0,47803.43527973725,5335.4352797372485,Mês 23,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
496,41951.0,47974.3337921959,6023.333792195903,Mês 24,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
509,42835.0,43678.06060606061,843.0606060606078,Mês 13,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
510,41818.0,43812.53535353535,1994.5353535353497,Mês 14,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
511,41101.0,43914.95347413529,2813.953474135291,Mês 15,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
512,41382.0,43929.89572492603,2547.8957249260275,Mês 16,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
513,41843.0,43967.39659836813,2124.3965983681264,Mês 17,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
514,42839.0,44056.56916940036,1217.5691694003615,Mês 18,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
515,42784.0,44094.58426721448,1310.584267214479,Mês 19,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
516,42207.0,44214.01792023631,2007.017920236307,Mês 20,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
517,41629.0,44329.23623333144,2700.2362333314377,Mês 21,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
518,40851.0,44467.20832108389,3616.20832108389,Mês 22,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
519,40577.0,44608.554306269056,4031.554306269056,Mês 23,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
520,40805.0,44713.74857495154,3908.74857495154,Mês 24,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
533,46671.0,47756.31818181818,1085.3181818181763,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
534,45616.0,47949.39393939393,2333.393939393929,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
535,45306.0,48104.95018365473,2798.950183654728,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
536,44387.0,48186.67393633302,3799.67393633302,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
537,44287.0,48260.47453761675,3973.474537616749,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
538,43919.0,48350.64773616173,4431.647736161729,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
539,43133.0,48429.0995219058,5296.099521905802,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
540,42659.0,48578.096702769326,5919.096702769326,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
541,42344.0,48787.46720807649,6443.467208076487,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
542,42838.0,49036.41136502683,6198.411365026826,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
543,42725.0,49313.0732466541,6588.073246654101,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
544,42158.0,49424.330996474106,7266.330996474106,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
557,51946.0,52347.42424242424,401.4242424242402,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
558,52554.0,52191.89898989898,-362.1010101010179,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
559,51824.0,51990.39149066421,166.3914906642094,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
560,52518.0,51718.204264870925,-799.7957351290752,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
561,53221.0,51348.01259302545,-1872.9874069745488,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
562,53951.0,51139.91441246461,-2811.085587535388,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
563,53165.0,50916.01020536718,-2248.98979463282,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
564,53266.0,50720.94484988283,-2545.055150117172,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
565,53260.0,50724.8572453567,-2535.142754643297,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
566,53032.0,50561.24294614536,-2470.7570538546424,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
567,53031.0,50458.74855119585,-2572.251448804149,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
568,53744.0,50274.56316340811,-3469.4368365918926,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
581,55489.0,55756.81818181818,267.8181818181765,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
582,55480.0,55783.18181818181,303.1818181818089,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
583,55321.0,55919.008264462806,598.0082644628055,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
584,56050.0,55927.45041322313,-122.54958677686956,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
585,56501.0,55937.70623591285,-563.2937640871532,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
586,57242.0,55960.49655647382,-1281.5034435261769,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
587,58011.0,56115.245488316665,-1895.7545116833355,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
588,56343.0,56190.31240244921,-152.68759755078645,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
589,55216.0,56256.08743242976,1040.0874324297547,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
590,55824.0,56314.36418138339,490.3641813833892,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
591,54752.0,56348.13829669596,1596.1382966959573,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
592,54932.0,56347.53268462559,1415.532684625592,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
605,56225.0,58673.5,2448.5,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
606,56050.0,58676.06060606061,2626.060606060608,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
607,55459.0,58597.64898989899,3138.6489898989894,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
608,55290.0,58384.00650443832,3094.0065044383227,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
609,55032.0,58196.55975155597,3164.559751555964,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
610,54970.0,58017.191058117125,3047.191058117125,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
611,54444.0,57951.62856906737,3507.6285690673685,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
612,54086.0,58085.11232345023,3999.11232345023,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
613,53655.0,58126.6984549425,4471.698454942503,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
614,53714.0,58138.83849435113,4424.838494351126,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
615,53378.0,58115.20558682283,4737.205586822827,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
616,52919.0,58084.6114755267,5165.611475526697,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
629,56913.0,58913.86363636363,2000.8636363636324,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
630,56277.0,59187.469696969696,2910.469696969696,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
631,55756.0,59436.73852157943,3680.738521579428,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
632,54534.0,59625.63621059076,5091.636210590761,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
633,53793.0,59706.314711624975,5913.314711624975,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
634,53447.0,59712.417733734655,6265.417733734656,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
635,53331.0,59629.66200359492,6298.662003594916,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
636,52767.0,59587.63537551156,6820.635375511556,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
637,53230.0,59726.70614396429,6496.706143964293,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
638,53869.0,60150.52919695377,6281.529196953772,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
639,53920.0,60319.06420045652,6399.064200456523,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
640,55429.0,60472.07166587136,5043.071665871357,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
653,62000.0,61680.333333333336,-319.66666666666424,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
654,63466.0,61689.53535353536,-1776.4646464646355,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
655,64807.0,61586.91077441078,-3220.0892255892177,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
656,66525.0,61597.06881950823,-4927.931180491774,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
657,66565.0,61722.58663231644,-4842.413367683563,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
658,68830.0,61821.84967881036,-7008.1503211896415,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
659,67936.0,61861.26465145453,-6074.735348545473,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
660,70251.0,61978.94599321598,-8272.05400678402,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
661,71765.0,62036.38787383181,-9728.612126168193,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
662,73344.0,61990.43404829461,-11353.565951705386,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
663,74788.0,61918.84161997993,-12869.158380020068,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
664,75553.0,61983.31986488029,-13569.680135119706,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
677,75885.0,79788.87878787878,3903.878787878784,Mês 13,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
678,74999.0,79641.79292929293,4642.792929292933,Mês 14,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
679,74909.0,79306.18396082033,4397.18396082033,Mês 15,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
680,74658.0,78913.41171819202,4255.411718192016,Mês 16,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
681,74369.0,78501.97976010486,4132.979760104863,Mês 17,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
682,73782.0,78141.12752576784,4359.127525767835,Mês 18,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
683,72851.0,77898.38607270762,5047.386072707624,Mês 19,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
684,72975.0,77676.22500533485,4701.225005334854,Mês 20,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
685,72793.0,77662.09876068446,4869.098760684457,Mês 21,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
686,72623.0,77814.92020696869,5191.920206968687,Mês 22,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
687,71654.0,77953.49582804383,6299.4958280438295,Mês 23,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
688,70715.0,77763.40331340303,7048.403313403032,Mês 24,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
701,80078.0,77041.28787878787,-3036.7121212121274,Mês 17,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
702,81168.0,77256.6717171717,-3911.328282828297,Mês 18,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
703,80525.0,77601.62496173859,-2923.375038261409,Mês 19,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
704,76395.0,77762.78966431995,1367.7896643199492,Mês 20,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
705,77422.0,78021.04146647063,599.0414664706332,Mês 21,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
706,76557.0,78117.43221792972,1560.432217929716,Mês 22,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
707,75135.0,78289.99678958106,3154.996789581055,Mês 23,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
708,74135.0,78551.04808733145,4416.048087331452,Mês 24,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
709,74634.0,78614.70753935106,3980.707539351061,Mês 25,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
710,75495.0,78557.35735019547,3062.357350195467,Mês 26,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
711,75649.0,78547.50978559324,2898.50978559324,Mês 27,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
712,76658.0,78676.18163808444,2018.1816380844396,Mês 28,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
721,75987.0,73388.4696969697,-2598.530303030304,Mês 29,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
722,77508.0,74149.09595959596,-3358.9040404040425,Mês 30,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
723,78216.0,74951.95508111417,-3264.044918885833,Mês 31,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
724,78800.0,75772.3689419447,-3027.6310580552963,Mês 32,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
725,80322.0,76494.3470405772,-3827.652959422805,Mês 33,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
726,81382.0,77025.14955351394,-4356.85044648606,Mês 34,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
727,81978.0,77584.4916749791,-4393.508325020899,Mês 35,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
728,82627.0,78134.81982692445,-4492.180173075554,Mês 36,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
729,76513.0,76056.07575757576,-456.9242424242402,Mês 13,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
730,77228.0,76098.10101010102,-1129.898989898982,Mês 14,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
731,78556.0,76074.90396388124,-2481.096036118761,Mês 15,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
732,80933.0,76186.63664422,-4746.363355780006,Mês 16,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
733,81115.0,76403.2542802528,-4711.745719747196,Mês 17,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
734,83030.0,76415.86703840774,-6614.132961592259,Mês 18,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
735,84609.0,76462.67249108774,-8146.327508912262,Mês 19,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
736,85986.0,76639.25247170309,-9346.74752829691,Mês 20,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
737,86258.0,76758.16187808021,-9499.83812191979,Mês 21,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
738,87443.0,76769.68112574803,-10673.31887425197,Mês 22,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
739,88858.0,76825.0024615136,-12032.997538486394,Mês 23,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
740,90484.0,76852.7635853034,-13631.2364146966,Mês 24,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
753,42340.0,43197.81818181818,857.8181818181765,Mês 13,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
754,42610.0,43283.10606060606,673.1060606060564,Mês 14,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
755,42784.0,43380.058769513314,596.0587695133145,Mês 15,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
756,42681.0,43448.76362105907,767.7636210590717,Mês 16,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
757,42329.0,43476.276509354335,1147.2765093543348,Mês 17,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
758,42415.0,43440.062014002906,1025.062014002906,Mês 18,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
759,41743.0,43398.12708795761,1655.1270879576114,Mês 19,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
760,42297.0,43428.18073138195,1131.1807313819518,Mês 20,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
761,42872.0,43523.29193376783,651.2919337678322,Mês 21,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
762,42096.0,43673.37138249226,1577.3713824922595,Mês 22,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
763,41539.0,43707.29737774144,2168.297377741437,Mês 23,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
764,41437.0,43694.53030856645,2257.530308566449,Mês 24,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
777,45517.0,45056.63636363637,-460.3636363636324,Mês 13,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2016.0
778,46049.0,45198.62121212121,-850.3787878787916,Mês 14,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2016.0
